,algorithm,n_neighbors,n_neighbors_best,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
6,kmeans,50,,95,cosine,pearson,0.7762107143522966,0.9235206449046752,0.5212765957446809,0.5683392193640426,0.5758300766570981,0.4574468085106383,0.6954301075268817,0.6707256235827664,0.2765957446808511,0.4061827956989248,0.3646825396825397
0,kmeans,10,,406,euclidean,pearson,0.7652716196193448,0.9169951169409,0.3936170212765957,0.4970892221991385,0.5658122754845546,0.5212765957446809,0.6123456790123456,0.7899331662489558,0.2553191489361702,0.3570987654320987,0.3149749373433584
1,kmeans,20,,105,euclidean,pearson,0.7587771301078243,0.8990957380090077,0.3617021276595745,0.5211679493500581,0.5814248924901646,0.5319148936170213,0.6851851851851852,0.8420739348370927,0.2234042553191489,0.3987654320987654,0.3541979949874687
2,kmeans,30,,53,euclidean,pearson,0.7171978884207633,0.8530042761458715,0.3936170212765957,0.5095119459680144,0.5523805854942289,0.5212765957446809,0.620679012345679,0.7367063492063494,0.2553191489361702,0.3648148148148146,0.2985275689223057
3,kmeans,40,,36,euclidean,pearson,0.6815699531009258,0.8143805504083195,0.4893617021276595,0.5971858492084549,0.6333464810560495,0.5106382978723404,0.6555555555555556,0.8217940685045949,0.3085106382978723,0.3771604938271604,0.3379281537176273
4,kmeans,50,,22,euclidean,pearson,0.7100256310686115,0.84242202528682,0.4787234042553192,0.6213839151052528,0.640154014877404,0.5425531914893617,0.6777777777777778,0.8260233918128655,0.3297872340425531,0.4203703703703702,0.3658208020050124
5,kmeans,60,,54,euclidean,pearson,0.7518102482405036,0.8887564637458525,0.3617021276595745,0.4993450146635264,0.5331235979514266,0.4574468085106383,0.5870370370370369,0.7180973266499585,0.2446808510638297,0.3608024691358023,0.3144214703425229
6,kmeans,50,,86,cosine,pearson,0.6833802645015306,0.8250989381357813,0.5638297872340425,0.6027595224002755,0.6353724724088343,0.4574468085106383,0.693859649122807,0.7250551146384479,0.2978723404255319,0.3830409356725145,0.3968694885361552
0,kmeans,10,,227,euclidean,pearson,0.8304839051411853,0.9808576065040892,0.2978723404255319,0.4003369941864141,0.48112654906134,0.4574468085106383,0.5651234567901233,0.6968045112781954,0.2234042553191489,0.3530864197530863,0.3073517126148705
1,kmeans,20,,93,euclidean,pearson,0.7640808293058633,0.9019605668845028,0.3723404255319149,0.5737726191326625,0.5834658883769009,0.5425531914893617,0.6697530864197531,0.8325814536340852,0.2659574468085106,0.3901234567901233,0.3470760233918128
2,kmeans,30,,51,euclidean,pearson,0.7302278267060545,0.8582379179668153,0.425531914893617,0.5693327259446086,0.6331722936663929,0.5319148936170213,0.6759259259259259,0.8214181286549709,0.3404255319148936,0.4200617283950617,0.3647243107769424
3,kmeans,40,,41,euclidean,pearson,0.7009913026180741,0.8372609190973928,0.4042553191489361,0.5042842283030784,0.5771966949565431,0.5,0.6950617283950619,0.8119256474519633,0.2234042553191489,0.3771604938271604,0.3191938178780284
4,kmeans,50,,40,euclidean,pearson,0.7149997829386139,0.8510298237002897,0.4468085106382978,0.5913648316191936,0.6451575170357264,0.5319148936170213,0.6620370370370373,0.7537280701754385,0.3085106382978723,0.3981481481481481,0.3333228905597327
5,kmeans,60,,45,euclidean,pearson,0.7049470162511693,0.8545623533684342,0.4148936170212766,0.5206421038737696,0.5747698882692442,0.5319148936170213,0.6358024691358026,0.7703425229741021,0.2553191489361702,0.3648148148148148,0.3625939849624059
6,kmeans,50,,90,cosine,pearson,0.7167293258354733,0.8702979188107469,0.3936170212765957,0.5257926800295414,0.559248988444297,0.4787234042553192,0.6727513227513228,0.6895760743321719,0.2234042553191489,0.3444444444444443,0.3424119241192411
0,kmeans,10,,213,euclidean,pearson,0.8042719604248707,0.952817307788304,0.2872340425531915,0.3954754611806019,0.4400056054475475,0.4680851063829787,0.5348765432098764,0.6560776942355889,0.2340425531914893,0.3351851851851851,0.2768901420217209
1,kmeans,20,,94,euclidean,pearson,0.7399606541060717,0.8832045539896494,0.3829787234042553,0.5405920401012588,0.6050099617519616,0.5319148936170213,0.6592592592592593,0.7647034252297411,0.2765957446808511,0.3975308641975308,0.3568086883876357
2,kmeans,30,,41,euclidean,pearson,0.7009913026180741,0.8372609190973928,0.4042553191489361,0.5042842283030784,0.5771966949565431,0.5,0.6950617283950619,0.8119256474519633,0.2234042553191489,0.3771604938271604,0.3191938178780284
3,kmeans,40,,33,euclidean,pearson,0.7286511577422002,0.8579806827413919,0.351063829787234,0.5139958504035972,0.596092510073434,0.5,0.6654320987654321,0.8285087719298246,0.2765957446808511,0.3382716049382716,0.2892230576441102
4,kmeans,50,,41,euclidean,pearson,0.7009913026180741,0.8372609190973928,0.4042553191489361,0.5042842283030784,0.5771966949565431,0.5,0.6950617283950619,0.8119256474519633,0.2234042553191489,0.3771604938271604,0.3191938178780284
5,kmeans,60,,41,euclidean,pearson,0.7009913026180741,0.8372609190973928,0.4042553191489361,0.5042842283030784,0.5771966949565431,0.5,0.6950617283950619,0.8119256474519633,0.2234042553191489,0.3771604938271604,0.3191938178780284
6,kmeans,50,,88,cosine,pearson,0.7408650734921024,0.8766655795827076,0.4680851063829787,0.5427498998748229,0.5605240023075448,0.5531914893617021,0.6647798742138364,0.6556327160493827,0.3936170212765957,0.3320754716981132,0.2694885361552028
0,kmeans,10,,200,euclidean,pearson,0.7932878182568872,0.9478722513848084,0.3297872340425531,0.4034092905752998,0.4841660951637395,0.5106382978723404,0.5842592592592591,0.6895676691729323,0.2872340425531915,0.3793209876543208,0.3202276524644946
1,kmeans,20,,92,euclidean,pearson,0.7762965816291674,0.9324687109527328,0.351063829787234,0.5290545472376158,0.579148355431261,0.5212765957446809,0.6641975308641975,0.7482978279030912,0.2765957446808511,0.3929012345679012,0.314233500417711
2,kmeans,30,,68,euclidean,pearson,0.7171613897344082,0.866021402445451,0.4361702127659574,0.5580318799229826,0.616619361033165,0.4787234042553192,0.6345679012345679,0.775375939849624,0.2446808510638297,0.3638888888888889,0.3153508771929824
3,kmeans,40,,35,euclidean,pearson,0.7323563220701093,0.8723104692388818,0.4361702127659574,0.5584421551828425,0.597120911022704,0.5531914893617021,0.6253086419753084,0.7557748538011695,0.3297872340425531,0.3540123456790122,0.3399644945697576
4,kmeans,50,,70,euclidean,pearson,0.7649308595931102,0.9037311164832776,0.3617021276595745,0.5102091737368709,0.538684476364946,0.425531914893617,0.5555555555555555,0.662280701754386,0.2340425531914893,0.3648148148148146,0.2965225563909774
5,kmeans,60,,59,euclidean,pearson,0.8006307499087535,0.964927982788323,0.4148936170212766,0.5329714942492639,0.5634415602599894,0.5106382978723404,0.6447530864197532,0.7532581453634086,0.2765957446808511,0.3583333333333333,0.2914682539682539
6,kmeans,50,,93,cosine,pearson,0.6777994429556738,0.8053729100831625,0.4893617021276595,0.6054349045740741,0.6919603089548625,0.6170212765957447,0.726797385620915,0.7643939393939394,0.2978723404255319,0.3617647058823529,0.4228956228956229
0,kmeans,10,,209,euclidean,pearson,0.7449893113618729,0.8793120625970616,0.3617021276595745,0.4997274846243337,0.5560499590966598,0.4893617021276595,0.6027777777777777,0.7250522138680033,0.2659574468085106,0.349074074074074,0.3470238095238095
1,kmeans,20,,104,euclidean,pearson,0.782144568013284,0.9286114824106732,0.3723404255319149,0.5019841883958305,0.5847541241123746,0.574468085106383,0.6854938271604937,0.8362677527151212,0.351063829787234,0.3697530864197531,0.2982769423558897
2,kmeans,30,,61,euclidean,pearson,0.7548739885011686,0.910460729917974,0.4148936170212766,0.5267224584450583,0.6032829704377666,0.4574468085106383,0.6203703703703703,0.7122076023391815,0.2446808510638297,0.3756172839506173,0.3571219715956558
3,kmeans,40,,31,euclidean,pearson,0.7152282418981013,0.8587895083233255,0.4787234042553192,0.57141898704525,0.6199452241051249,0.5425531914893617,0.6817901234567901,0.8226817042606517,0.3191489361702128,0.4444444444444445,0.3564745196324143
4,kmeans,50,,61,euclidean,pearson,0.7402605092655441,0.8822530113612183,0.4042553191489361,0.5397343518893697,0.590511208313918,0.5212765957446809,0.6496913580246914,0.7708333333333334,0.2234042553191489,0.3962962962962962,0.349404761904762
5,kmeans,60,,72,euclidean,pearson,0.7613652050410974,0.9040029838853444,0.3936170212765957,0.5223462092025032,0.5911157933572625,0.5106382978723404,0.6429012345679012,0.7795739348370928,0.2234042553191489,0.3901234567901233,0.3232142857142857
6,kmeans,50,,86,cosine,pearson,0.7078435123738286,0.8465047117045179,0.3829787234042553,0.5241021857745091,0.5056970641118268,0.5319148936170213,0.6754545454545455,0.7457936507936508,0.3085106382978723,0.3827272727272726,0.3429166666666666
0,kmeans,10,,255,euclidean,pearson,0.8014720461251695,0.9547464452549824,0.3404255319148936,0.4480692744641221,0.480723762497574,0.4680851063829787,0.5601851851851851,0.6559732664995824,0.3085106382978723,0.3833333333333333,0.3733082706766917
1,kmeans,20,,100,euclidean,pearson,0.749390420636821,0.8846658147802038,0.3829787234042553,0.5171318386634385,0.6003718383871955,0.4787234042553192,0.6212962962962962,0.8008458646616541,0.2659574468085106,0.35,0.3448934837092731
2,kmeans,30,,59,euclidean,pearson,0.7297435805844106,0.8605913235817804,0.3723404255319149,0.5852149765136732,0.6408770275337269,0.4680851063829787,0.6632716049382715,0.7974624060150376,0.202127659574468,0.3929012345679012,0.3456035923141187
3,kmeans,40,,31,euclidean,pearson,0.6911493051614318,0.8230539820608375,0.4574468085106383,0.5761355350460565,0.6284070778652071,0.5212765957446809,0.6731481481481482,0.8337823725981621,0.2659574468085106,0.3697530864197531,0.3136591478696742
4,kmeans,50,,14,euclidean,pearson,0.6743656052887451,0.7997569615128425,0.4787234042553192,0.6309360628616267,0.6802913021387132,0.6170212765957447,0.7712962962962963,0.8766917293233083,0.3297872340425531,0.3814814814814813,0.3156328320802005
5,kmeans,60,,66,euclidean,pearson,0.7151798218816143,0.8490785063805808,0.4893617021276595,0.5742413001427593,0.6013730743685782,0.5425531914893617,0.7040123456790122,0.8197681704260651,0.2978723404255319,0.3879629629629629,0.3268379281537176
6,kmeans,50,,95,cosine,pearson,0.6512547573329565,0.772073837719578,0.4468085106382978,0.6148280551411225,0.6401196336338266,0.4787234042553192,0.6083333333333333,0.6583333333333334,0.3404255319148936,0.4243333333333334,0.3896329365079365
0,kmeans,10,,315,euclidean,pearson,0.7779378270567017,0.9125978361457766,0.4042553191489361,0.5632491696808021,0.5620422130136898,0.4574468085106383,0.685185185185185,0.8084795321637428,0.2340425531914893,0.3469135802469135,0.2718984962406015
1,kmeans,20,,78,euclidean,pearson,0.722822133687429,0.8567381764016481,0.4361702127659574,0.577419490543807,0.6102271986240129,0.574468085106383,0.6493827160493828,0.7804197994987468,0.3191489361702128,0.4049382716049381,0.3556182121971594
2,kmeans,30,,60,euclidean,pearson,0.7422336229670186,0.8851755936625415,0.3936170212765957,0.5073296444224202,0.5719338180799042,0.4574468085106383,0.6061728395061728,0.6942042606516291,0.2340425531914893,0.3996913580246912,0.3369674185463659
3,kmeans,40,,36,euclidean,pearson,0.7031532507106553,0.8311195252944957,0.4148936170212766,0.5681453016463297,0.6162680463621754,0.5851063829787234,0.7700617283950618,0.8682121971595657,0.2872340425531915,0.3608024691358023,0.3116123642439432
4,kmeans,50,,45,euclidean,pearson,0.730763157327442,0.8733263100236162,0.4042553191489361,0.513815734330031,0.5975556062740535,0.5531914893617021,0.6262345679012346,0.7380847953216376,0.2765957446808511,0.3549382716049382,0.3458228905597326
5,kmeans,60,,59,euclidean,pearson,0.7286664522078601,0.8797084870398083,0.4042553191489361,0.4957618148281835,0.5708286133436519,0.4893617021276595,0.6271604938271603,0.7845864661654137,0.2765957446808511,0.4049382716049383,0.3729323308270676
6,kmeans,50,,92,cosine,pearson,0.7277614804107051,0.8911037475421678,0.4893617021276595,0.5064835500141265,0.5650942502776907,0.4787234042553192,0.6816939890710382,0.7555555555555556,0.2765957446808511,0.3866120218579235,0.4142764857881136
0,kmeans,10,,230,euclidean,pearson,0.7865626168378527,0.9331113847719836,0.3936170212765957,0.4977657713781671,0.5654070842950301,0.5212765957446809,0.6336419753086419,0.80406223893066,0.2765957446808511,0.3651234567901233,0.3271303258145364
1,kmeans,20,,79,euclidean,pearson,0.8008511621357984,0.9444784879628396,0.3723404255319149,0.5012307680881591,0.567095337782069,0.5212765957446809,0.6444444444444444,0.7227130325814537,0.2446808510638297,0.3901234567901234,0.3311716791979949
2,kmeans,30,,74,euclidean,pearson,0.7471746256410206,0.8726253021764969,0.4148936170212766,0.5299784730304634,0.5757769351355738,0.5319148936170213,0.7089506172839507,0.8376879699248121,0.2553191489361702,0.3950617283950617,0.3293233082706767
3,kmeans,40,,33,euclidean,pearson,0.7164813130109684,0.8533092337013453,0.4361702127659574,0.5607274182181322,0.606359788424638,0.5106382978723404,0.6787037037037036,0.8059837092731832,0.2340425531914893,0.3595679012345677,0.3164055973266499
4,kmeans,50,,47,euclidean,pearson,0.7611432496956038,0.9094203306371216,0.4042553191489361,0.5182955585487724,0.5674815771660348,0.5531914893617021,0.682716049382716,0.7824561403508773,0.2340425531914893,0.3762345679012345,0.32078111946533
5,kmeans,60,,34,euclidean,pearson,0.6824945140802738,0.8093630440899824,0.425531914893617,0.5454386097834016,0.5913190701586416,0.5425531914893617,0.6141975308641975,0.7529761904761905,0.3404255319148936,0.3737654320987654,0.3300751879699247
6,kmeans,50,,96,cosine,pearson,0.7260105889047657,0.8684243951273279,0.4361702127659574,0.5753473100389664,0.63808810810835,0.5531914893617021,0.6924242424242426,0.7954444444444444,0.2978723404255319,0.375,0.3855238095238095
0,kmeans,10,,199,euclidean,pearson,0.7677320492587687,0.9156541493933446,0.3723404255319149,0.4679735105840378,0.5007082900257018,0.4787234042553192,0.5901234567901235,0.6974832915622388,0.2872340425531915,0.3543209876543209,0.3418964076858813
1,kmeans,20,,107,euclidean,pearson,0.8108775882808651,0.964805572511361,0.2978723404255319,0.4772665254164456,0.5357474817965369,0.5212765957446809,0.644753086419753,0.7471491228070175,0.2765957446808511,0.3762345679012345,0.3260756056808688
2,kmeans,30,,55,euclidean,pearson,0.7136133287149219,0.8459208591549812,0.4361702127659574,0.5915914975242167,0.654307288939887,0.5106382978723404,0.7000000000000001,0.8154448621553885,0.2659574468085106,0.3944444444444444,0.3157059314954052
3,kmeans,40,,46,euclidean,pearson,0.7268634366785927,0.8684484077116301,0.4361702127659574,0.5304505250245812,0.6100115017899339,0.5212765957446809,0.6885802469135803,0.8018379281537177,0.2553191489361702,0.3793209876543208,0.3303780284043442
4,kmeans,50,,62,euclidean,pearson,0.7253470826247511,0.8643931012015897,0.3829787234042553,0.4921078359448299,0.5689131367216715,0.5957446808510638,0.6716049382716048,0.7416248955722641,0.3085106382978723,0.3805555555555555,0.3121971595655806
5,kmeans,60,,53,euclidean,pearson,0.730256227887617,0.8644455509099246,0.4574468085106383,0.5493732170861094,0.6065557397317186,0.5,0.6243827160493827,0.7738408521303258,0.3404255319148936,0.3879629629629629,0.3806182121971594
6,kmeans,50,,89,cosine,pearson,0.701331761426743,0.8489202549716026,0.4361702127659574,0.5455643250684298,0.6394832975248825,0.5,0.7181547619047617,0.7122902494331066,0.2446808510638297,0.3898809523809524,0.3615306122448979
0,kmeans,10,,234,euclidean,pearson,0.7880127844424244,0.9371596277679872,0.3936170212765957,0.479746551004187,0.544158703006513,0.5319148936170213,0.6345679012345679,0.686904761904762,0.2872340425531915,0.3716049382716048,0.3326754385964911
1,kmeans,20,,135,euclidean,pearson,0.8057068204236961,0.955890744135814,0.3617021276595745,0.4557304486033012,0.5546075409016168,0.4042553191489361,0.5848765432098765,0.6967105263157894,0.2340425531914893,0.3830246913580246,0.3713241436925648
2,kmeans,30,,66,euclidean,pearson,0.7958382505116375,0.9450429182550416,0.3617021276595745,0.4884840232249523,0.5051048791259831,0.5106382978723404,0.6141975308641975,0.7140037593984964,0.3085106382978723,0.3858024691358023,0.3408834586466165
3,kmeans,40,,34,euclidean,pearson,0.7489179750889092,0.8903268419584467,0.3829787234042553,0.5346496767252582,0.5605465439415106,0.5106382978723404,0.6962962962962963,0.8153613199665832,0.2553191489361702,0.3864197530864197,0.3342105263157894
4,kmeans,50,,29,euclidean,pearson,0.7139621855165841,0.8442736062897757,0.4574468085106383,0.550103372794978,0.5880427917638474,0.5531914893617021,0.6688271604938272,0.8103070175438599,0.2765957446808511,0.3669753086419752,0.3015768588137009
5,kmeans,60,,47,euclidean,pearson,0.7391329194667515,0.8916870221324017,0.4148936170212766,0.5566238479815718,0.6025054030945322,0.5425531914893617,0.6938271604938272,0.8124686716791981,0.3404255319148936,0.3941358024691357,0.3104949874686717
6,kmeans,50,,84,cosine,pearson,0.7026614210477533,0.8528637342419839,0.4787234042553192,0.5496538951084674,0.5287961323796964,0.5106382978723404,0.6314207650273223,0.7492257065427796,0.2872340425531915,0.3431693989071038,0.3381533101045295
0,kmeans,10,,350,euclidean,pearson,0.8421718499798905,1.0021471545061955,0.3297872340425531,0.4491627583133006,0.4918048422445918,0.4893617021276595,0.5635802469135803,0.7258145363408522,0.2127659574468085,0.3617283950617284,0.3627297410192146
1,kmeans,20,,107,euclidean,pearson,0.765758079980069,0.9106230706003536,0.3723404255319149,0.5260010702466333,0.6146997932159036,0.5851063829787234,0.708641975308642,0.8474519632414371,0.2978723404255319,0.4154320987654322,0.3409774436090225
2,kmeans,30,,60,euclidean,pearson,0.7794589709918224,0.9218863939422864,0.3297872340425531,0.449729699853282,0.5278212153820404,0.4148936170212766,0.5422839506172838,0.6858813700918964,0.202127659574468,0.3830246913580246,0.3596804511278194
3,kmeans,40,,36,euclidean,pearson,0.7612928344827494,0.8975625114188868,0.4042553191489361,0.5279636765531635,0.5694025567712364,0.5,0.6049382716049381,0.6783834586466165,0.3404255319148936,0.4212962962962962,0.3631683375104428
4,kmeans,50,,39,euclidean,pearson,0.7609568950235747,0.8997678600629495,0.4787234042553192,0.5300791000487278,0.5993400277159369,0.5106382978723404,0.6151234567901235,0.7842940685045948,0.2553191489361702,0.3601851851851851,0.3534147869674185
5,kmeans,60,,49,euclidean,pearson,0.7099158234966354,0.8359712790419832,0.4361702127659574,0.5357727267232459,0.5914511504917129,0.4787234042553192,0.6959876543209877,0.8130847953216375,0.1808510638297872,0.3876543209876542,0.3653822055137845
6,kmeans,50,,120,cosine,pearson,0.7032620540813235,0.8569967891222574,0.3936170212765957,0.5197258792805859,0.5691574320066579,0.574468085106383,0.7,0.797857142857143,0.2872340425531915,0.3900537634408602,0.3505753968253968
0,kmeans,10,,184,euclidean,pearson,0.7819737812180623,0.9278532252580453,0.3617021276595745,0.478662237171891,0.5370689220227272,0.4574468085106383,0.6080246913580246,0.7823830409356726,0.2127659574468085,0.4033950617283949,0.3449352548036759
1,kmeans,20,,94,euclidean,pearson,0.7753881148048389,0.9159773405371544,0.3297872340425531,0.4857502648913076,0.5395096736549185,0.425531914893617,0.6546296296296296,0.7414995822890561,0.1595744680851064,0.3966049382716048,0.3706035923141187
2,kmeans,30,,64,euclidean,pearson,0.8053770987930136,0.9472425768025442,0.3617021276595745,0.4614377326697838,0.5194737395929773,0.4787234042553192,0.5496913580246914,0.6682644110275691,0.2659574468085106,0.3570987654320987,0.3113512949039265
3,kmeans,40,,39,euclidean,pearson,0.7261354105179806,0.8524960068045635,0.4042553191489361,0.5418637934660301,0.6171223985225104,0.5,0.6324074074074075,0.7350877192982457,0.2765957446808511,0.3583333333333331,0.3208228905597326
4,kmeans,50,,30,euclidean,pearson,0.7289091928647867,0.8519594485798841,0.4468085106382978,0.595321207473925,0.6602612595698386,0.5212765957446809,0.6898148148148148,0.797702589807853,0.2765957446808511,0.3583333333333332,0.3199456975772765
5,kmeans,60,,16,euclidean,pearson,0.6871081406884435,0.8107768858286494,0.4574468085106383,0.5954550456328657,0.6386747115067658,0.5957446808510638,0.730246913580247,0.8762218045112784,0.2765957446808511,0.382716049382716,0.3272869674185464
6,kmeans,50,,95,cosine,pearson,0.7029680117635982,0.8340704650516361,0.4787234042553192,0.5883200368352115,0.5837663484015181,0.574468085106383,0.6404255319148937,0.7738505747126436,0.2872340425531915,0.353900709219858,0.3846332785987958
0,kmeans,10,,409,euclidean,pearson,0.7759561846035606,0.9276756362926248,0.4042553191489361,0.4503207694086302,0.5102834210950329,0.4787234042553192,0.5447530864197532,0.6912907268170426,0.2872340425531915,0.399074074074074,0.3539264828738513
1,kmeans,20,,90,euclidean,pearson,0.7263593563924372,0.8633276385386327,0.4468085106382978,0.565242681071364,0.6211383177913301,0.5638297872340425,0.6537037037037037,0.8042188805346702,0.3085106382978723,0.4188271604938272,0.3797932330827067
2,kmeans,30,,62,euclidean,pearson,0.7190495437343909,0.8526074875268639,0.4361702127659574,0.5423069714535743,0.6471572685803602,0.5531914893617021,0.6570987654320988,0.8317982456140353,0.3085106382978723,0.3712962962962962,0.356516290726817
3,kmeans,40,,42,euclidean,pearson,0.7319157448567636,0.8716999965985208,0.3936170212765957,0.5793133219529929,0.6077852899372596,0.5638297872340425,0.6743827160493827,0.8148391812865498,0.2872340425531915,0.3743827160493826,0.3553571428571428
4,kmeans,50,,42,euclidean,pearson,0.7685156811220345,0.9034071893632304,0.4148936170212766,0.5512803638680284,0.5898137655758863,0.4893617021276595,0.6089506172839506,0.7482769423558899,0.2446808510638297,0.3580246913580245,0.325125313283208
5,kmeans,60,,51,euclidean,pearson,0.742882330248996,0.8849789480497463,0.3936170212765957,0.5136047490573915,0.5737769540636433,0.5,0.6222222222222221,0.7227548036758563,0.2659574468085106,0.380864197530864,0.340079365079365
6,kmeans,50,,79,cosine,pearson,0.7043023891825204,0.831957591232437,0.3829787234042553,0.5796447278562286,0.5925319177779972,0.5531914893617021,0.6616666666666666,0.7118606701940036,0.3297872340425531,0.4363333333333333,0.3986221340388006
0,kmeans,10,,409,euclidean,pearson,0.8326695901153777,0.9860604927339258,0.2872340425531915,0.4088855169656205,0.4448906446833808,0.5106382978723404,0.6370370370370372,0.6954991645781119,0.2234042553191489,0.3259259259259258,0.2747702589807853
1,kmeans,20,,94,euclidean,pearson,0.7681368629458488,0.9242676364735022,0.3297872340425531,0.5238527985901194,0.5937773743798588,0.4574468085106383,0.6243827160493828,0.7440476190476191,0.2765957446808511,0.4314814814814814,0.3747911445279865
2,kmeans,30,,52,euclidean,pearson,0.718877845949239,0.8611234073903417,0.4042553191489361,0.5414681797124928,0.5952468860846138,0.5319148936170213,0.7157407407407409,0.8215016708437761,0.2446808510638297,0.3620370370370369,0.3301900584795321
3,kmeans,40,,41,euclidean,pearson,0.7441275506894889,0.8801254169954199,0.3829787234042553,0.5075754565536716,0.5881782276696231,0.5319148936170213,0.6811728395061728,0.7736215538847119,0.2978723404255319,0.3858024691358024,0.3479114452798664
