,timestamp,random_state,algorithm,k_max,k_best,n_clusters,db_index,silhouette_score,homogeneity,completeness,v_measure,adjusted_rand_index,adjusted_mutual_info
0,1680024480.040404,99683,opf,10,10,10,NA,NA,0.4294206895016997,0.49227486775426127,0.4587046372768566,0.5095828484755606,0.45482250287761483
1,1680024480.932664,99683,opf_snn,10,7,81,NA,NA,0.4989565909248716,0.5050905536828717,0.5020048353853322,0.6192245297989601,0.4986557139701857
0,1680024481.818394,99683,opf,15,15,4,NA,NA,0.4294206895016997,0.49227486775426127,0.4587046372768566,0.5095828484755606,0.45482250287761483
1,1680024482.938775,99683,opf_snn,15,9,63,NA,NA,0.558051930864312,0.5730911113482149,0.5654715439410478,0.6762485616718014,0.5625269769919762
0,1680024484.00775,99683,opf,20,15,4,NA,NA,0.4294206895016997,0.49227486775426127,0.4587046372768566,0.5095828484755606,0.45482250287761483
1,1680024485.413311,99683,opf_snn,20,10,60,NA,NA,0.558051930864312,0.5730911113482149,0.5654715439410478,0.6762485616718014,0.5625269769919762
0,1680024486.695916,99683,opf,25,15,4,NA,NA,0.4294206895016997,0.49227486775426127,0.4587046372768566,0.5095828484755606,0.45482250287761483
1,1680024488.404428,99683,opf_snn,25,18,31,NA,NA,0.558051930864312,0.5730911113482149,0.5654715439410478,0.6762485616718014,0.5625269769919762
0,1680024489.981942,99683,opf,30,15,4,NA,NA,0.4294206895016997,0.49227486775426127,0.4587046372768566,0.5095828484755606,0.45482250287761483
1,1680024492.110646,99683,opf_snn,30,21,29,NA,NA,0.558051930864312,0.5730911113482149,0.5654715439410478,0.6762485616718014,0.5625269769919762
0,1680024494.012672,99683,opf,35,34,3,NA,NA,0.27093080071812253,0.40337639814717446,0.3241462963014812,0.27817298564967335,0.3186501654843711
1,1680024496.661949,99683,opf_snn,35,19,33,NA,NA,0.5932490936193414,0.614152246516288,0.6035197270016989,0.7057135874204331,0.600821613701343
0,1680024498.935953,99683,opf,40,39,1,NA,NA,4.965072368901019e-16,1.0,9.930144737802034e-16,0.0,2.038292867233048e-15
1,1680024501.906157,99683,opf_snn,40,20,27,NA,NA,0.588621035936806,0.5999888760297342,0.5942505950919982,0.7059237894720365,0.5915118531242728
0,1680024504.516124,99683,opf,45,39,1,NA,NA,4.965072368901019e-16,1.0,9.930144737802034e-16,0.0,2.038292867233048e-15
1,1680024507.524921,99683,opf_snn,45,32,17,NA,NA,0.34344298228264125,0.33356607125597276,0.33843247945256966,0.4163209636034252,0.33408057770214306
0,1680024510.591415,99683,opf,50,39,1,NA,NA,4.965072368901019e-16,1.0,9.930144737802034e-16,0.0,2.038292867233048e-15
1,1680024513.575517,99683,opf_snn,50,30,17,NA,NA,0.4840541620311906,0.5206616093395633,0.5016909780699988,0.5904178491688741,0.49823157755713626
0,1680024517.160631,86953,opf,5,5,29,NA,NA,0.5237049346159542,0.5696697867719274,0.545721192557623,0.6179970753008283,0.5425491363360893
1,1680024517.886433,86953,opf_snn,5,5,102,NA,NA,0.6665508616762105,0.6900368049756863,0.6780905329620185,0.7667507692887877,0.675899886229566
0,1680024518.610029,86953,opf,10,10,9,NA,NA,0.42000839830224174,0.5146941010481246,0.4625554016322429,0.45817889307739623,0.4585706504828658
1,1680024519.529248,86953,opf_snn,10,8,73,NA,NA,0.6243163024807784,0.6411412698946699,0.6326169375036361,0.7360180579785457,0.6301273789755549
0,1680024520.416168,86953,opf,15,15,4,NA,NA,0.42000839830224174,0.5146941010481246,0.4625554016322429,0.45817889307739623,0.4585706504828658
1,1680024521.549184,86953,opf_snn,15,9,67,NA,NA,0.4596918710136712,0.5000383858005539,0.4790170561264429,0.5630685501806859,0.4753792302773101
0,1680024522.630372,86953,opf,20,20,3,NA,NA,0.42000839830224174,0.5146941010481246,0.4625554016322429,0.45817889307739623,0.4585706504828658
1,1680024524.042915,86953,opf_snn,20,14,45,NA,NA,0.46242020154904895,0.5469921872487706,0.5011633308257214,0.5089880167555395,0.4975289859685192
0,1680024525.348562,86953,opf,25,20,3,NA,NA,0.42000839830224174,0.5146941010481246,0.4625554016322429,0.45817889307739623,0.4585706504828658
1,1680024527.19758,86953,opf_snn,25,20,31,NA,NA,0.6352340060964331,0.6832746949918284,0.6583791542759381,0.7052131511535308,0.6560075268782941
0,1680024528.815149,86953,opf,30,20,3,NA,NA,0.42000839830224174,0.5146941010481246,0.4625554016322429,0.45817889307739623,0.4585706504828658
1,1680024531.011362,86953,opf_snn,30,20,31,NA,NA,0.6352340060964331,0.6832746949918284,0.6583791542759381,0.7052131511535308,0.6560075268782941
0,1680024533.204144,86953,opf,35,34,2,NA,NA,0.3996878276993744,0.49935101433568924,0.44399532667027247,0.43364674683392057,0.4398337359147006
1,1680024535.956626,86953,opf_snn,35,26,18,NA,NA,0.39549073740936264,0.4061489866701423,0.40074900834207966,0.5118824468282543,0.396688204867347
0,1680024538.202362,86953,opf,40,36,2,NA,NA,0.3996878276993744,0.49935101433568924,0.44399532667027247,0.43364674683392057,0.4398337359147006
1,1680024541.252699,86953,opf_snn,40,22,29,NA,NA,0.43627767149692226,0.48027223209778425,0.45721907837743814,0.5363070154707583,0.4534057096895059
0,1680024543.825275,86953,opf,45,41,1,NA,NA,4.965072368901019e-16,1.0,9.930144737802034e-16,0.0,2.038292867233048e-15
1,1680024546.921528,86953,opf_snn,45,20,31,NA,NA,0.6352340060964331,0.6832746949918284,0.6583791542759381,0.7052131511535308,0.6560075268782941
0,1680024549.892107,86953,opf,50,41,1,NA,NA,4.965072368901019e-16,1.0,9.930144737802034e-16,0.0,2.038292867233048e-15
1,1680024552.98436,86953,opf_snn,50,22,29,NA,NA,0.43627767149692226,0.48027223209778425,0.45721907837743814,0.5363070154707583,0.4534057096895059
0,1680024556.39894,33812,opf,5,5,36,NA,NA,0.5556777532500728,0.6065759313592789,0.5800123590515179,0.6721570144452476,0.5769625296180328
1,1680024557.106161,33812,opf_snn,5,5,108,NA,NA,0.7663392129173772,0.7801532347864345,0.7731845270746335,0.8622246525135041,0.7715968000156357
0,1680024557.809272,33812,opf,10,10,8,NA,NA,0.3756343616665317,0.46273395418745805,0.4146596912493725,0.47483673954249245,0.41013993591269854
1,1680024558.700539,33812,opf_snn,10,6,94,NA,NA,0.5147846901241366,0.519244784623733,0.5170051184784239,0.6455606399153735,0.5136407423031644
0,1680024559.557365,33812,opf,15,15,4,NA,NA,0.3756343616665317,0.46273395418745805,0.4146596912493725,0.47483673954249245,0.41013993591269854
1,1680024560.657941,33812,opf_snn,15,10,59,NA,NA,0.609088193185599,0.6328529623769522,0.6207432061976105,0.7339302061034878,0.6180594653724351
0,1680024561.708833,33812,opf,20,15,4,NA,NA,0.3756343616665317,0.46273395418745805,0.4146596912493725,0.47483673954249245,0.41013993591269854
1,1680024563.109664,33812,opf_snn,20,10,59,NA,NA,0.609088193185599,0.6328529623769522,0.6207432061976105,0.7339302061034878,0.6180594653724351
0,1680024564.373939,33812,opf,25,15,4,NA,NA,0.3756343616665317,0.46273395418745805,0.4146596912493725,0.47483673954249245,0.41013993591269854
1,1680024566.059444,33812,opf_snn,25,14,46,NA,NA,0.6175918686640015,0.6567303681230858,0.6365600843317938,0.7333346352590117,0.6339567066321884
0,1680024567.616444,33812,opf,30,15,4,NA,NA,0.3756343616665317,0.46273395418745805,0.4146596912493725,0.47483673954249245,0.41013993591269854
1,1680024570.05213,33812,opf_snn,30,19,32,NA,NA,0.5268476372456034,0.5834058431655764,0.5536861544684925,0.6423752197465703,0.5504210152397943
0,1680024572.207983,33812,opf,35,34,2,NA,NA,0.24267392714428038,0.4038494540752098,0.3031715042096313,0.2776252586755058,0.296963324013408
1,1680024574.977267,33812,opf_snn,35,31,19,NA,NA,0.4992249659663859,0.5612920602694056,0.5284422649578386,0.6131280952072501,0.524965314429764
0,1680024577.792599,33812,opf,40,34,2,NA,NA,0.24267392714428038,0.4038494540752098,0.3031715042096313,0.2776252586755058,0.296963324013408
1,1680024581.256422,33812,opf_snn,40,20,35,NA,NA,0.6867217734936639,0.7135155689215466,0.6998623191408216,0.7966825159847407,0.697738450141088
0,1680024584.032564,33812,opf,45,34,2,NA,NA,0.24267392714428038,0.4038494540752098,0.3031715042096313,0.2776252586755058,0.296963324013408
1,1680024588.025695,33812,opf_snn,45,30,18,NA,NA,0.3937269601592773,0.3876712656925129,0.39067564765923496,0.5107042030798711,0.38648593603856624
0,1680024591.319557,33812,opf,50,48,1,NA,NA,0.0,1.0,0.0,0.0,-9.618745020390543e-16
1,1680024595.532417,33812,opf_snn,50,24,24,NA,NA,0.4471399715299407,0.5197478445458374,0.48071768523507774,0.5562287425427885,0.47682323223356166
0,1680024599.296208,39221,opf,5,5,36,NA,NA,0.5029203115277205,0.6094370195297673,0.5510787714718551,0.6031984170988117,0.5474913575661737
1,1680024600.074261,39221,opf_snn,5,4,123,NA,NA,0.6333527706790556,0.6405021583976623,0.6369074019144353,0.7631363627057345,0.634267901215429
0,1680024600.827776,39221,opf,10,9,9,NA,NA,0.372257517312537,0.51526896100156,0.4322411755759885,0.4574220581255514,0.42739255777115337
1,1680024601.788348,39221,opf_snn,10,6,90,NA,NA,0.5270393941804622,0.5393938267342672,0.5331450485439072,0.6705099888206427,0.5297293541790316
0,1680024602.833282,39221,opf,15,14,5,NA,NA,0.372257517312537,0.51526896100156,0.4322411755759885,0.4574220581255514,0.42739255777115337
1,1680024604.061657,39221,opf_snn,15,11,54,NA,NA,0.37574841954416777,0.41321862613244015,0.3935937414529714,0.5246069908811417,0.3889845371755623
0,1680024605.29926,39221,opf,20,20,4,NA,NA,0.21725363553091037,0.40265376407168035,0.28222923023941404,0.2714460229843453,0.275168563672339
1,1680024606.814198,39221,opf_snn,20,13,42,NA,NA,0.5994387384628014,0.6486564967381228,0.6230771837500123,0.7291406318806221,0.6202364605603153
0,1680024608.230023,39221,opf,25,23,4,NA,NA,0.372257517312537,0.51526896100156,0.4322411755759885,0.4574220581255514,0.42739255777115337
1,1680024610.030321,39221,opf_snn,25,15,39,NA,NA,0.634893106815065,0.6766494191641694,0.6551065534638265,0.7612798086085478,0.652528033147293
0,1680024611.784382,39221,opf,30,23,4,NA,NA,0.372257517312537,0.51526896100156,0.4322411755759885,0.4574220581255514,0.42739255777115337
1,1680024614.028363,39221,opf_snn,30,27,22,NA,NA,0.6256497936908331,0.6999352589590144,0.660711056584797,0.7278938080184415,0.6581089642544818
0,1680024616.207111,39221,opf,35,32,3,NA,NA,0.21725363553091037,0.40265376407168035,0.28222923023941404,0.2714460229843453,0.275168563672339
1,1680024618.800717,39221,opf_snn,35,22,26,NA,NA,0.634893106815065,0.6766494191641694,0.6551065534638265,0.7612798086085478,0.652528033147293
0,1680024621.327662,39221,opf,40,38,2,NA,NA,0.21725363553091037,0.40265376407168035,0.28222923023941404,0.2714460229843453,0.275168563672339
1,1680024624.430241,39221,opf_snn,40,33,16,NA,NA,0.503320875344789,0.5734222781646809,0.5360895995435032,0.6355592890281601,0.5324979501883594
0,1680024627.198667,39221,opf,45,38,2,NA,NA,0.21725363553091037,0.40265376407168035,0.28222923023941404,0.2714460229843453,0.275168563672339
1,1680024631.029717,39221,opf_snn,45,34,15,NA,NA,0.3605157782209148,0.34998397635346046,0.3551718203632681,0.4818784189022019,0.3505871889378066
0,1680024634.38566,39221,opf,50,48,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1680024638.681019,39221,opf_snn,50,29,18,NA,NA,0.4740344719755983,0.5505963667882634,0.5094550117524,0.6052962642100241,0.5056190507335433
0,1680024642.474106,17739,opf,5,5,42,NA,NA,0.5556870068438108,0.6195419879342353,0.5858797467029117,0.617603302321683,0.5829513392302698
1,1680024643.259694,17739,opf_snn,5,5,102,NA,NA,0.7266018529207691,0.7587207877633253,0.7423140469796264,0.7981246898425053,0.7405525037958879
0,1680024644.022075,17739,opf,10,10,10,NA,NA,0.5311669335760462,0.6002499830598407,0.5635993915116194,0.5895729813992405,0.5604921701515648
1,1680024644.981979,17739,opf_snn,10,9,67,NA,NA,0.6243163024807784,0.6411412698946699,0.6326169375036361,0.7360180579785457,0.6301273789755549
0,1680024645.998058,17739,opf,15,14,8,NA,NA,0.5074942613792782,0.5817760450630123,0.5421023643648791,0.5621275432817505,0.5388183529266733
1,1680024647.191129,17739,opf_snn,15,11,54,NA,NA,0.5237049346159542,0.5696697867719274,0.545721192557623,0.6179970753008283,0.5425491363360893
0,1680024648.339891,17739,opf,20,18,6,NA,NA,0.3996878276993744,0.49935101433568924,0.44399532667027247,0.43364674683392057,0.4398337359147006
1,1680024649.821557,17739,opf_snn,20,11,54,NA,NA,0.5237049346159542,0.5696697867719274,0.545721192557623,0.6179970753008283,0.5425491363360893
0,1680024651.203891,17739,opf,25,18,6,NA,NA,0.3996878276993744,0.49935101433568924,0.44399532667027247,0.43364674683392057,0.4398337359147006
1,1680024653.047272,17739,opf_snn,25,14,42,NA,NA,0.3469600344428559,0.4251778863209434,0.38210721197665976,0.41051870311661165,0.3775259974575345
0,1680024654.764997,17739,opf,30,27,5,NA,NA,0.3799072094240321,0.4844874721165341,0.4258709301742923,0.40969557281916885,0.421530538386158
1,1680024657.106732,17739,opf_snn,30,20,33,NA,NA,0.5285443883576194,0.5316439399201449,0.5300896332363847,0.6476399614983208,0.5269400488794171
0,1680024659.160104,17739,opf,35,35,3,NA,NA,0.16037372035012043,0.3197124234242434,0.21360112742931808,0.151131475917448,0.20632477884380085
1,1680024661.939689,17739,opf_snn,35,18,31,NA,NA,0.5811366059644014,0.6397388478365493,0.6090312678133711,0.6462194266184303,0.6062844728139739
0,1680024664.203757,17739,opf,40,38,2,NA,NA,0.16037372035012043,0.3197124234242434,0.21360112742931808,0.151131475917448,0.20632477884380085
1,1680024667.38346,17739,opf_snn,40,39,11,NA,NA,0.46242020154904895,0.5469921872487706,0.5011633308257214,0.5089880167555395,0.4975289859685192
0,1680024670.615021,17739,opf,45,43,2,NA,NA,0.17526586831319338,0.3313101362996693,0.2292542804663653,0.16753630863581664,0.22228501907856157
1,1680024674.237845,17739,opf_snn,45,34,16,NA,NA,0.3418379289438567,0.4560467400646774,0.3907684385489533,0.3635346906876154,0.386061796427559
0,1680024677.357196,17739,opf,50,43,2,NA,NA,0.17526586831319338,0.3313101362996693,0.2292542804663653,0.16753630863581664,0.22228501907856157
1,1680024681.483284,17739,opf_snn,50,23,26,NA,NA,0.5237049346159542,0.5696697867719274,0.545721192557623,0.6179970753008283,0.5425491363360893
0,1680024684.923556,17219,opf,5,5,26,NA,NA,0.6704216129772811,0.7072140965710075,0.6883265467891624,0.7361493540596911,0.6862077671696231
1,1680024685.620779,17219,opf_snn,5,5,103,NA,NA,0.8700849246356882,0.8700849246356882,0.8700849246356882,0.9304112821791098,0.869226206932853
0,1680024686.333831,17219,opf,10,9,9,NA,NA,0.6421434619640503,0.6836712409547147,0.662256975345699,0.7058931537107745,0.6599499348940449
1,1680024687.211565,17219,opf_snn,10,8,70,NA,NA,0.8208444943116207,0.8248235063096561,0.8228291899429109,0.896533928849924,0.8216551105792939
0,1680024688.091901,17219,opf,15,14,5,NA,NA,0.6421434619640503,0.6836712409547147,0.662256975345699,0.7058931537107745,0.6599499348940449
1,1680024689.214442,17219,opf_snn,15,9,61,NA,NA,0.5203749060698459,0.5128683035858839,0.5165943367653576,0.6199151409823698,0.5134237385936896
0,1680024690.263661,17219,opf,20,18,4,NA,NA,0.3204280997208603,0.4318541736337641,0.3678890680141236,0.3240426298541911,0.3630368914335018
1,1680024691.650207,17219,opf_snn,20,12,55,NA,NA,0.36811147508699543,0.36021613125179863,0.3641210089283622,0.41633829385468873,0.35996628127023145
0,1680024692.963413,17219,opf,25,25,3,NA,NA,0.2866916392662653,0.4066926921198042,0.33630813187936903,0.28328875593157626,0.33108985607569036
1,1680024694.669492,17219,opf_snn,25,18,30,NA,NA,0.9325338225423925,0.9370542442473364,0.9347885684978764,0.9648898917718961,0.9343564239703783
0,1680024696.219779,17219,opf,30,30,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1680024698.354283,17219,opf_snn,30,22,28,NA,NA,0.39808175043455213,0.39808175043455213,0.39808175043455213,0.37121622826124284,0.39410316784810506
0,1680024700.228587,17219,opf,35,30,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1680024702.303515,17219,opf_snn,35,31,18,NA,NA,0.8396947817137113,0.8532538878018083,0.8464200361953701,0.8964996584254642,0.8453962509465787
0,1680024704.564702,17219,opf,40,30,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1680024706.657203,17219,opf_snn,40,37,13,NA,NA,0.8007814060211574,0.8189132212699047,0.8097458245380551,0.8632173074673223,0.8084732971552785
0,1680024709.339885,17219,opf,45,30,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1680024711.401113,17219,opf_snn,45,37,13,NA,NA,0.8007814060211574,0.8189132212699047,0.8097458245380551,0.8632173074673223,0.8084732971552785
0,1680024714.434916,17219,opf,50,30,1,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1680024716.561188,17219,opf_snn,50,24,25,NA,NA,0.8396947817137113,0.8532538878018083,0.8464200361953701,0.8964996584254642,0.8453962509465787
0,1680024720.332426,95673,opf,5,5,43,NA,NA,0.4941396632265801,0.5477101838750957,0.5195476614191897,0.5892529226092289,0.5161389139448928
1,1680024721.235553,95673,opf_snn,5,4,121,NA,NA,0.5070333724987517,0.5013948435894207,0.5041983443993596,0.6194579511718931,0.5008846893558864
0,1680024721.963208,95673,opf,10,10,15,NA,NA,0.43474862301820155,0.5296512845081643,0.4775304618399726,0.4818505139121204,0.4736431486762735
1,1680024722.876679,95673,opf_snn,10,8,75,NA,NA,0.47197303829501774,0.49941769688895815,0.48530767124176727,0.5902371784395535,0.48174251297286846
0,1680024723.766761,95673,opf,15,15,9,NA,NA,0.43474862301820155,0.5296512845081643,0.4775304618399726,0.4818505139121204,0.4736431486762735
1,1680024724.874255,95673,opf_snn,15,8,75,NA,NA,0.47197303829501774,0.49941769688895815,0.48530767124176727,0.5902371784395535,0.48174251297286846
0,1680024725.970065,95673,opf,20,19,7,NA,NA,0.43474862301820155,0.5296512845081643,0.4775304618399726,0.4818505139121204,0.4736431486762735
1,1680024727.380739,95673,opf_snn,20,10,59,NA,NA,0.47197303829501774,0.49941769688895815,0.48530767124176727,0.5902371784395535,0.48174251297286846
0,1680024728.768404,95673,opf,25,21,5,NA,NA,0.43474862301820155,0.5296512845081643,0.4775304618399726,0.4818505139121204,0.4736431486762735
1,1680024730.56145,95673,opf_snn,25,17,33,NA,NA,0.57299174435725,0.6127319983925762,0.592195911955424,0.6752541094997859,0.5893556187176311
0,1680024732.440189,95673,opf,30,29,4,NA,NA,0.39298857383678537,0.4982479702953721,0.43940244720130356,0.4318663884803703,0.4351491336117869
1,1680024734.647998,95673,opf_snn,30,19,32,NA,NA,0.5055080376953776,0.5405679107786246,0.5224504477278569,0.6177990673343634,0.5191243879756521
0,1680024736.553295,95673,opf,35,33,3,NA,NA,0.37294416482639575,0.4832764895799327,0.4210016328363129,0.40773109046408845,0.41656196028917925
1,1680024739.175451,95673,opf_snn,35,27,21,NA,NA,0.4565424358490098,0.5461726057828881,0.4973516133403309,0.5077005388466389,0.4936453514755426
0,1680024741.481504,95673,opf,40,37,1,NA,NA,0.0,1.0,0.0,0.0,1.028043609269401e-15
1,1680024744.328276,95673,opf_snn,40,25,24,NA,NA,0.4135777811402965,0.5136920108300949,0.45823039609035715,0.45657267872090357,0.45416096371719367
0,1680024747.092055,95673,opf,45,37,1,NA,NA,0.0,1.0,0.0,0.0,1.028043609269401e-15
1,1680024749.858259,95673,opf_snn,45,22,25,NA,NA,0.2599881296994168,0.2503689684420872,0.2550878985599318,0.30934271480292286,0.250179845226935
0,1680024753.292838,95673,opf,50,37,1,NA,NA,0.0,1.0,0.0,0.0,1.028043609269401e-15
1,1680024756.125642,95673,opf_snn,50,31,19,NA,NA,0.5455847701071963,0.5900099796853062,0.566928403264241,0.6460069720248292,0.5638945334803739
0,1680024759.868645,93719,opf,5,5,38,NA,NA,0.6441568956701759,0.6622757267950623,0.6530906667731625,0.7652368850934922,0.65064948883337
1,1680024760.708929,93719,opf_snn,5,4,128,NA,NA,0.6531727075915487,0.6479449744242873,0.6505483388087527,0.7660908542097047,0.6481358306705807
0,1680024761.480816,93719,opf,10,10,11,NA,NA,0.5566885951034805,0.6360887098376985,0.5937459218478276,0.6413863646135985,0.5907256077636893
1,1680024762.350181,93719,opf_snn,10,7,80,NA,NA,0.5257379591904802,0.5051415508938574,0.5152340025606366,0.6190497359561572,0.5119446485726055
0,1680024763.214193,93719,opf,15,15,6,NA,NA,0.5849237500345498,0.6576455088175726,0.6191565974621198,0.671285309653219,0.6163485135920729
1,1680024764.340052,93719,opf_snn,15,10,58,NA,NA,0.5576977561859614,0.5491201184877554,0.5533756997689778,0.675467073471343,0.5503047130054217
0,1680024765.424348,93719,opf,20,20,4,NA,NA,0.5849237500345498,0.6576455088175726,0.6191565974621198,0.671285309653219,0.6163485135920729
1,1680024766.90134,93719,opf_snn,20,14,44,NA,NA,0.6175918686640015,0.6567303681230858,0.6365600843317938,0.7333346352590117,0.6339567066321884
0,1680024768.292952,93719,opf,25,20,4,NA,NA,0.5849237500345498,0.6576455088175726,0.6191565974621198,0.671285309653219,0.6163485135920729
