,timestamp,random_state,algorithm,k_max,k_best,n_clusters,db_index,silhouette_score,homogeneity,completeness,v_measure,adjusted_rand_index,adjusted_mutual_info
0,1679858151.332915,82678,opf,50,45,12,NA,NA,0.8085339902555572,0.8255873257890489,0.8169716755673402,0.7421801432521473,0.8064444675425714
1,1679858170.087175,82678,opf_snn,50,22,74,NA,NA,0.9382551638920932,0.9405102562230435,0.939381356657786,0.9181623764170505,0.9359461566651601
0,1679858184.984435,99683,opf,5,5,242,NA,NA,0.9669788048124095,0.9663672947813997,0.966672953087754,0.9625555664909953,0.9647937665121796
1,1679858191.869353,99683,opf_snn,5,5,351,NA,NA,0.9778033962319433,0.9776719841249429,0.9777376857628565,0.9748881148384071,0.9764817065843918
0,1679858198.599328,99683,opf,10,10,77,NA,NA,0.9484127616197712,0.9478990770578043,0.948155849763778,0.9307595644153551,0.94523227910459
1,1679858205.719552,99683,opf_snn,10,7,237,NA,NA,0.9632389851868781,0.9628882766439623,0.963063598986979,0.9578088533899236,0.9609802667730225
0,1679858212.825164,99683,opf,15,15,38,NA,NA,0.8727494962484135,0.8862823645024366,0.8794638737506228,0.8023269288580853,0.8725574769350635
1,1679858220.730963,99683,opf_snn,15,9,186,NA,NA,0.9507107906349085,0.9499527300563003,0.9503316091731758,0.9392183590643589,0.9475314985959362
0,1679858228.561206,99683,opf,20,20,20,NA,NA,0.867281477223284,0.8804121488352613,0.8737974867244755,0.7872106757506052,0.8665702415085899
1,1679858237.870883,99683,opf_snn,20,12,141,NA,NA,0.9407857242325055,0.9396884419953774,0.9402367629743911,0.920873680377109,0.9368689897114025
0,1679858246.606006,99683,opf,25,24,17,NA,NA,0.8610786572608639,0.8760993557217411,0.8685240674405644,0.7802908766683958,0.8609785196514922
1,1679858257.141919,99683,opf_snn,25,12,141,NA,NA,0.9407857242325055,0.9396884419953774,0.9402367629743911,0.920873680377109,0.9368689897114025
0,1679858266.90457,99683,opf,30,24,17,NA,NA,0.8610786572608639,0.8760993557217411,0.8685240674405644,0.7802908766683958,0.8609785196514922
1,1679858278.764949,99683,opf_snn,30,16,99,NA,NA,0.9327700745682538,0.93211708026063,0.9324434630907508,0.9175645130824374,0.9286345308096282
0,1679858289.579435,99683,opf,35,35,15,NA,NA,0.8394512407786042,0.8623027682980909,0.8507235768669014,0.7646482312521644,0.8421171099405483
1,1679858302.978477,99683,opf_snn,35,18,87,NA,NA,0.9209515333595085,0.9200944913323345,0.9205228128612192,0.8955034822483449,0.9160429583410962
0,1679858315.063346,99683,opf,40,37,14,NA,NA,0.8394512407786042,0.8623027682980909,0.8507235768669014,0.7646482312521644,0.8421171099405483
1,1679858330.189539,99683,opf_snn,40,19,84,NA,NA,0.9252905801007671,0.924279665276997,0.924784846422332,0.900064863791716,0.9205459787073264
0,1679858343.440339,99683,opf,45,41,13,NA,NA,0.819310466858698,0.8698900462902263,0.8438430066696829,0.7419583308372631,0.8358548712478692
1,1679858360.143529,99683,opf_snn,45,21,76,NA,NA,0.9254711473094919,0.9248139199005725,0.9251424168803515,0.904735436254047,0.920921913904008
0,1679858374.807259,99683,opf,50,46,12,NA,NA,0.8175757517502865,0.8680482397138473,0.8420563491423968,0.7417982553601151,0.8339768181194257
1,1679858393.793079,99683,opf_snn,50,27,52,NA,NA,0.8960639565883173,0.8961212925434708,0.8960926236487423,0.8637016244587765,0.8902294045784978
0,1679858409.834625,86953,opf,5,5,252,NA,NA,0.9685811759417566,0.9686516315573416,0.9686164024683419,0.9646141026559261,0.9668407486574166
1,1679858416.958574,86953,opf_snn,5,5,339,NA,NA,0.9645617123506128,0.9646033439642422,0.9645825277082198,0.9578095266056412,0.9625787009671439
0,1679858423.998783,86953,opf,10,10,81,NA,NA,0.9554673203025794,0.9570690699762655,0.9562675244065594,0.948426240622194,0.9537889229983751
1,1679858431.651437,86953,opf_snn,10,9,191,NA,NA,0.9742512253599361,0.9744085926919835,0.9743299026717268,0.9715938377839309,0.9728773830340571
0,1679858439.220953,86953,opf,15,15,40,NA,NA,0.9255318912644036,0.9309268152797535,0.928221514367548,0.9021799019808848,0.9241351172369658
1,1679858447.711458,86953,opf_snn,15,9,191,NA,NA,0.9742512253599361,0.9744085926919835,0.9743299026717268,0.9715938377839309,0.9728773830340571
0,1679858455.998379,86953,opf,20,20,24,NA,NA,0.909508882401163,0.9181070027365943,0.9137877174017898,0.8860681623840766,0.908862568873188
1,1679858465.521483,86953,opf_snn,20,12,144,NA,NA,0.9796847455647486,0.9800748443304084,0.979879756122141,0.9777162129607323,0.9787409768079359
0,1679858474.511925,86953,opf,25,24,18,NA,NA,0.8916701620764478,0.9041590163845531,0.8978711631953853,0.8623596541427668,0.8920168763339512
1,1679858485.107428,86953,opf_snn,25,15,114,NA,NA,0.9633737869142758,0.9638473743447432,0.9636105224407923,0.9612909919429913,0.9615507252391182
0,1679858495.199606,86953,opf,30,24,18,NA,NA,0.8916701620764478,0.9041590163845531,0.8978711631953853,0.8623596541427668,0.8920168763339512
1,1679858507.132113,86953,opf_snn,30,17,89,NA,NA,0.9686711906165455,0.9694322102246429,0.9690515510088437,0.966814550386751,0.9672991673938288
0,1679858518.008356,86953,opf,35,31,15,NA,NA,0.8456508539958382,0.8586837658014442,0.8521174790766419,0.8066290688241426,0.8436336630727416
1,1679858531.465286,86953,opf_snn,35,20,73,NA,NA,0.9389661759902693,0.9397420928354003,0.939353974183873,0.9314032513496364,0.9359199142481032
0,1679858543.529797,86953,opf,40,40,13,NA,NA,0.8425669367542191,0.8607971170551257,0.8515844730455722,0.7947945655203444,0.8430487037333163
1,1679858558.751992,86953,opf_snn,40,23,76,NA,NA,0.9294851323923656,0.9315588827833781,0.9305208522039452,0.9136690724220148,0.9265805586050889
0,1679858572.106709,86953,opf,45,40,13,NA,NA,0.8425669367542191,0.8607971170551257,0.8515844730455722,0.7947945655203444,0.8430487037333163
1,1679858589.343286,86953,opf_snn,45,25,50,NA,NA,0.9064446291255044,0.909666823398024,0.9080528678094607,0.8870595685400539,0.90283110472624
0,1679858603.820029,86953,opf,50,46,12,NA,NA,0.8379761708503313,0.8818686323251075,0.8593623079761453,0.7933308367323789,0.8522100402709114
1,1679858622.316721,86953,opf_snn,50,30,48,NA,NA,0.8992016597803371,0.9050602889249231,0.9021214625587693,0.8800822333417729,0.8965450971912252
0,1679858638.290758,33812,opf,5,5,234,NA,NA,0.9552317641854504,0.9567362512839913,0.9559834158102193,0.9457703927492447,0.9535053580848508
1,1679858645.228449,33812,opf_snn,5,4,420,NA,NA,0.9759229028382185,0.9764597756514672,0.9761912654292889,0.9689963927291781,0.9748523961750125
0,1679858652.108373,33812,opf,10,10,71,NA,NA,0.9412685043560867,0.9425443605458984,0.941906000399315,0.9288708286639775,0.9386361065477642
1,1679858659.701884,33812,opf_snn,10,7,252,NA,NA,0.9554429474194854,0.9572521082316031,0.9563466722101042,0.9445691790159808,0.9538880583096286
0,1679858667.220282,33812,opf,15,15,43,NA,NA,0.8813719254815868,0.9028621816024475,0.8919876335555069,0.8270406583333753,0.8857820354726313
1,1679858675.706156,33812,opf_snn,15,8,211,NA,NA,0.9617557025916986,0.9628790716159464,0.9623170592603321,0.9510340887296219,0.9601965642336635
0,1679858683.768321,33812,opf,20,20,23,NA,NA,0.8972258299389001,0.9115592582098814,0.9043357525939253,0.8439080299484747,0.8988708502176785
1,1679858693.178749,33812,opf_snn,20,11,158,NA,NA,0.9453414246332945,0.9467662519576888,0.9460533018215559,0.934371909060863,0.9430163643689524
0,1679858702.181733,33812,opf,25,25,14,NA,NA,0.835661107044306,0.8896977073188702,0.8618332196683226,0.7739669833874276,0.8547702611975477
1,1679858712.665727,33812,opf_snn,25,17,94,NA,NA,0.93519510633398,0.937155639464737,0.9361743464650312,0.918735000705375,0.9325789305373972
0,1679858722.384133,33812,opf,30,29,12,NA,NA,0.8345838634963291,0.8896347716837143,0.8612304840040654,0.7711159971396684,0.8541289609440438
1,1679858734.239671,33812,opf_snn,30,20,82,NA,NA,0.9254113233632171,0.9282009717414531,0.9268040483706199,0.8977644058661218,0.9226768415398059
