,timestamp,random_state,algorithm,k_max,k_best,n_clusters,db_index,silhouette_score,homogeneity,completeness,v_measure,adjusted_rand_index,adjusted_mutual_info
1,1679953072.21508,53126,opf_snn,50,31,334,1.6568014446768615,-0.00020716205472126603,NA,NA,NA,NA,NA
0,1679953238.616867,61026,opf,5,5,1507,1.512826705550103,-0.008669375441968441,NA,NA,NA,NA,NA
1,1679953375.471121,61026,opf_snn,5,5,1830,1.391570062221391,-0.05820013955235481,NA,NA,NA,NA,NA
0,1679953518.871707,61026,opf,10,10,633,1.522245788113417,0.037901949137449265,NA,NA,NA,NA,NA
1,1679953660.457394,61026,opf_snn,10,7,1388,1.4904115247903975,-0.058850668370723724,NA,NA,NA,NA,NA
0,1679953801.029751,61026,opf,15,15,368,1.4373489599013538,0.082938052713871,NA,NA,NA,NA,NA
1,1679953948.537107,61026,opf_snn,15,11,952,1.5419919443144303,-0.04193675145506859,NA,NA,NA,NA,NA
0,1679954087.374921,61026,opf,20,20,266,1.4340235332144389,0.09472791105508804,NA,NA,NA,NA,NA
1,1679954230.264564,61026,opf_snn,20,13,798,1.5504342639946675,-0.037104517221450806,NA,NA,NA,NA,NA
0,1679954379.598887,61026,opf,25,25,206,1.5313463237970064,0.07347099483013153,NA,NA,NA,NA,NA
1,1679954534.888882,61026,opf_snn,25,17,598,1.6500533213420077,-0.03153914958238602,NA,NA,NA,NA,NA
0,1679954678.706872,61026,opf,30,30,168,1.4975312906290144,0.11999566853046417,NA,NA,NA,NA,NA
1,1679954838.725186,61026,opf_snn,30,19,547,1.637570445715048,-0.022901520133018494,NA,NA,NA,NA,NA
0,1679955013.86021,61026,opf,35,35,141,1.7390664329130774,0.09360505640506744,NA,NA,NA,NA,NA
1,1679955211.343427,61026,opf_snn,35,21,518,1.6632217866128138,-0.010079757310450077,NA,NA,NA,NA,NA
0,1679955402.480594,61026,opf,40,40,118,1.6092396370036108,0.11202167719602585,NA,NA,NA,NA,NA
1,1679955601.488128,61026,opf_snn,40,24,440,1.6993679969168791,-0.02027406170964241,NA,NA,NA,NA,NA
0,1679955793.863546,61026,opf,45,45,100,1.545602432307351,0.12810653448104858,NA,NA,NA,NA,NA
1,1679956008.238506,61026,opf_snn,45,27,386,1.7386035184936721,-0.011302240192890167,NA,NA,NA,NA,NA
0,1679956212.030253,61026,opf,50,50,86,1.458584674262365,0.13753998279571533,NA,NA,NA,NA,NA
1,1679956436.437848,61026,opf_snn,50,30,356,1.8449293179070825,0.0105377696454525,NA,NA,NA,NA,NA
0,1679956646.511169,267,opf,5,5,1450,1.4238534479015506,-0.021784815937280655,NA,NA,NA,NA,NA
1,1679956813.197983,267,opf_snn,5,5,1853,1.2937335946979547,-0.06510278582572937,NA,NA,NA,NA,NA
0,1679956979.522336,267,opf,10,10,609,1.5661073967312165,0.04296456277370453,NA,NA,NA,NA,NA
1,1679957145.869427,267,opf_snn,10,7,1368,1.4305433312993794,-0.07216696441173553,NA,NA,NA,NA,NA
0,1679957311.889147,267,opf,15,15,349,1.4563589663770327,0.11468936502933502,NA,NA,NA,NA,NA
1,1679957487.26124,267,opf_snn,15,11,917,1.5318917631576374,-0.04791431128978729,NA,NA,NA,NA,NA
0,1679957660.287647,267,opf,20,20,253,1.3799539312804519,0.1198473647236824,NA,NA,NA,NA,NA
1,1679957837.8119,267,opf_snn,20,13,774,1.5600251034401718,-0.037668626755476,NA,NA,NA,NA,NA
0,1679958012.942377,267,opf,25,25,204,1.3530815374287677,0.12217387557029724,NA,NA,NA,NA,NA
1,1679958195.405143,267,opf_snn,25,14,711,1.5938216270096428,-0.04417800530791283,NA,NA,NA,NA,NA
0,1679958386.846248,267,opf,30,30,172,1.4195039525118924,0.12276880443096161,NA,NA,NA,NA,NA
1,1679958587.831171,267,opf_snn,30,22,462,1.740210083354788,-0.013880675658583641,NA,NA,NA,NA,NA
0,1679958783.638498,267,opf,35,35,142,1.5549053457202637,0.13392122089862823,NA,NA,NA,NA,NA
1,1679958991.566588,267,opf_snn,35,18,567,1.6888293916003478,-0.03151651471853256,NA,NA,NA,NA,NA
0,1679959198.543743,267,opf,40,40,118,1.4454476928507245,0.11491438746452332,NA,NA,NA,NA,NA
1,1679959424.4855,267,opf_snn,40,22,462,1.730656613141914,-0.014083960093557835,NA,NA,NA,NA,NA
0,1679959640.182574,267,opf,45,43,102,1.4102556686554983,0.1340796798467636,NA,NA,NA,NA,NA
1,1679959879.365346,267,opf_snn,45,27,394,1.692662649037172,-0.01881469041109085,NA,NA,NA,NA,NA
0,1679960105.079731,267,opf,50,50,91,1.6298619601409188,0.1400802582502365,NA,NA,NA,NA,NA
1,1679960354.62936,267,opf_snn,50,27,395,1.693876271483135,-0.018804630264639854,NA,NA,NA,NA,NA
0,1679960575.052139,63831,opf,5,5,1496,1.368508259870112,-0.020300138741731644,NA,NA,NA,NA,NA
1,1679960757.513582,63831,opf_snn,5,5,1865,1.3839859723574095,-0.05263616144657135,NA,NA,NA,NA,NA
0,1679960933.384984,63831,opf,10,10,627,1.486897872285089,0.07058539241552353,NA,NA,NA,NA,NA
1,1679961120.545869,63831,opf_snn,10,9,1115,1.5062353788206984,-0.04432585835456848,NA,NA,NA,NA,NA
0,1679961305.354661,63831,opf,15,15,367,1.4916399934124267,0.09186312556266785,NA,NA,NA,NA,NA
1,1679961501.512498,63831,opf_snn,15,10,992,1.5200158758438866,-0.042328543961048126,NA,NA,NA,NA,NA
0,1679961685.384575,63831,opf,20,20,267,1.5415415778160013,0.0991271585226059,NA,NA,NA,NA,NA
1,1679961879.185421,63831,opf_snn,20,12,833,1.5991816500136804,-0.030113983899354935,NA,NA,NA,NA,NA
0,1679962067.034536,63831,opf,25,25,206,1.5393656942445322,0.10722161084413528,NA,NA,NA,NA,NA
1,1679962268.384346,63831,opf_snn,25,18,559,1.6756290237071434,-0.015633057802915573,NA,NA,NA,NA,NA
0,1679962466.826656,63831,opf,30,30,172,1.5262276371989734,0.13564392924308777,NA,NA,NA,NA,NA
1,1679962676.492869,63831,opf_snn,30,18,558,1.660797246334445,-0.01582089625298977,NA,NA,NA,NA,NA
0,1679962880.154943,63831,opf,35,35,149,1.55292451567461,0.11940696835517883,NA,NA,NA,NA,NA
1,1679963045.234849,63831,opf_snn,35,26,403,1.7209860375643744,-0.009104895405471325,NA,NA,NA,NA,NA
0,1679963205.89401,63831,opf,40,40,136,1.6252456106183288,0.10186481475830078,NA,NA,NA,NA,NA
1,1679963388.020796,63831,opf_snn,40,23,442,1.765996205232456,-0.01246202178299427,NA,NA,NA,NA,NA
0,1679963590.308126,63831,opf,45,45,117,1.5678991368432056,0.09947330504655838,NA,NA,NA,NA,NA
1,1679963819.10323,63831,opf_snn,45,28,381,1.7928690667634406,-0.0006234359461814165,NA,NA,NA,NA,NA
0,1679964041.623243,63831,opf,50,50,99,1.7196628008202661,0.11429405957460403,NA,NA,NA,NA,NA
1,1679964286.482354,63831,opf_snn,50,31,343,1.7198396695156317,0.00797908753156662,NA,NA,NA,NA,NA
0,1679964511.222418,43373,opf,5,5,1495,1.4903518113772691,-0.024735933169722557,NA,NA,NA,NA,NA
1,1679964691.592147,43373,opf_snn,5,4,2247,1.312599444662264,-0.05666054040193558,NA,NA,NA,NA,NA
0,1679964874.765986,43373,opf,10,10,588,1.4755050302392507,0.06696119159460068,NA,NA,NA,NA,NA
1,1679965065.705113,43373,opf_snn,10,8,1266,1.4601766051499394,-0.04130176082253456,NA,NA,NA,NA,NA
0,1679965249.660387,43373,opf,15,15,377,1.4999177272665332,0.10296513885259628,NA,NA,NA,NA,NA
1,1679965432.662617,43373,opf_snn,15,11,905,1.5750507431669987,-0.03933156654238701,NA,NA,NA,NA,NA
0,1679965622.693323,43373,opf,20,20,277,1.435519066231941,0.08565979450941086,NA,NA,NA,NA,NA
1,1679965821.312436,43373,opf_snn,20,15,681,1.6054396101772321,-0.02554265595972538,NA,NA,NA,NA,NA
0,1679966011.802268,43373,opf,25,25,213,1.5448072485177902,0.09414927661418915,NA,NA,NA,NA,NA
1,1679966217.573452,43373,opf_snn,25,19,545,1.7019893848631167,-0.007676419336348772,NA,NA,NA,NA,NA
0,1679966417.870112,43373,opf,30,30,183,1.6478551935355092,0.09337782114744186,NA,NA,NA,NA,NA
1,1679966630.588877,43373,opf_snn,30,23,460,1.772362538475825,-0.005413323640823364,NA,NA,NA,NA,NA
0,1679966839.616352,43373,opf,35,35,156,1.6728327771468947,0.09992165863513947,NA,NA,NA,NA,NA
1,1679967056.018794,43373,opf_snn,35,24,439,1.7090042216065564,-0.01740788109600544,NA,NA,NA,NA,NA
0,1679967262.874828,43373,opf,40,40,126,1.7273676416584807,0.07024414837360382,NA,NA,NA,NA,NA
1,1679967493.759231,43373,opf_snn,40,27,393,1.784682506420746,-0.009750793687999249,NA,NA,NA,NA,NA
0,1679967710.522924,43373,opf,45,45,112,1.8013285650328525,0.07076404988765717,NA,NA,NA,NA,NA
1,1679967950.745818,43373,opf_snn,45,25,416,1.7701794025504467,-0.007891962304711342,NA,NA,NA,NA,NA
0,1679968168.57865,43373,opf,50,50,98,1.8649540028148968,0.07659263163805008,NA,NA,NA,NA,NA
1,1679968413.911918,43373,opf_snn,50,47,220,1.7888559664848753,0.034021321684122086,NA,NA,NA,NA,NA
0,1679968645.56583,13480,opf,5,5,1441,1.4500575654784598,-0.025793634355068207,NA,NA,NA,NA,NA
1,1679968836.252316,13480,opf_snn,5,5,1839,1.3970801262517387,-0.06963977217674255,NA,NA,NA,NA,NA
0,1679969024.197195,13480,opf,10,10,601,1.4348924929035596,0.06154371798038483,NA,NA,NA,NA,NA
1,1679969215.524801,13480,opf_snn,10,7,1381,1.4355788725784255,-0.05738336592912674,NA,NA,NA,NA,NA
0,1679969395.579655,13480,opf,15,15,365,1.4221475356065958,0.12072361260652542,NA,NA,NA,NA,NA
1,1679969584.387013,13480,opf_snn,15,9,1103,1.5131787249065367,-0.051959697157144547,NA,NA,NA,NA,NA
0,1679969767.276495,13480,opf,20,20,266,1.4412022448013488,0.11328523606061935,NA,NA,NA,NA,NA
1,1679969960.747241,13480,opf_snn,20,13,810,1.6261106440816357,-0.035724394023418427,NA,NA,NA,NA,NA
0,1679970144.912586,13480,opf,25,25,216,1.6295050087848002,0.10655943304300308,NA,NA,NA,NA,NA
1,1679970338.412362,13480,opf_snn,25,17,608,1.650879373291979,-0.032177895307540894,NA,NA,NA,NA,NA
0,1679970522.782259,13480,opf,30,30,177,1.5687732382800545,0.10890653729438782,NA,NA,NA,NA,NA
1,1679970708.520576,13480,opf_snn,30,18,568,1.660758048708494,-0.022209443151950836,NA,NA,NA,NA,NA
0,1679970858.709016,13480,opf,35,35,148,1.7021018695667791,0.11306343972682953,NA,NA,NA,NA,NA
1,1679971019.816088,13480,opf_snn,35,19,548,1.684483819479179,-0.007993798702955246,NA,NA,NA,NA,NA
0,1679971169.835192,13480,opf,40,40,124,1.6934845006678638,0.11722846329212189,NA,NA,NA,NA,NA
1,1679971329.712764,13480,opf_snn,40,33,332,1.750520603004022,0.02408239245414734,NA,NA,NA,NA,NA
0,1679971483.929883,13480,opf,45,45,104,1.5864644269885022,0.1401759833097458,NA,NA,NA,NA,NA
1,1679971651.445073,13480,opf_snn,45,38,283,1.8362012645538555,0.03265082836151123,NA,NA,NA,NA,NA
0,1679971809.522141,13480,opf,50,50,93,1.6903039093023888,0.12133093178272247,NA,NA,NA,NA,NA
1,1679971982.924361,13480,opf_snn,50,24,467,1.7179018218115414,-0.011120909824967384,NA,NA,NA,NA,NA
0,1679972146.019562,48912,opf,5,5,1477,1.455800554618615,-0.004550950601696968,NA,NA,NA,NA,NA
1,1679972276.10146,48912,opf_snn,5,5,1829,1.3795579229214008,-0.06308679282665253,NA,NA,NA,NA,NA
0,1679972405.254494,48912,opf,10,10,607,1.4011986306222368,0.05796429142355919,NA,NA,NA,NA,NA
1,1679972537.58841,48912,opf_snn,10,9,1136,1.4812956492334117,-0.04997486621141434,NA,NA,NA,NA,NA
0,1679972671.448886,48912,opf,15,15,374,1.5096902114973734,0.11664868146181107,NA,NA,NA,NA,NA
1,1679972807.919631,48912,opf_snn,15,11,945,1.5228137362640426,-0.05724620446562767,NA,NA,NA,NA,NA
0,1679972943.342463,48912,opf,20,20,279,1.4543735600798178,0.1148165762424469,NA,NA,NA,NA,NA
1,1679973083.877501,48912,opf_snn,20,14,735,1.6049890961356488,-0.020988138392567635,NA,NA,NA,NA,NA
0,1679973222.094645,48912,opf,25,25,215,1.626671467081394,0.10529366880655289,NA,NA,NA,NA,NA
1,1679973365.366274,48912,opf_snn,25,18,576,1.6393437258200383,-0.018669672310352325,NA,NA,NA,NA,NA
0,1679973506.074834,48912,opf,30,30,173,1.6176345647449943,0.1229083240032196,NA,NA,NA,NA,NA
1,1679973654.801029,48912,opf_snn,30,17,612,1.632778031046281,-0.019534578546881676,NA,NA,NA,NA,NA
0,1679973799.59146,48912,opf,35,35,143,1.4678761258406563,0.11561184376478195,NA,NA,NA,NA,NA
1,1679973954.330194,48912,opf_snn,35,22,473,1.6265608812912447,-0.01055991929024458,NA,NA,NA,NA,NA
0,1679974102.235107,48912,opf,40,40,125,1.5222989043718336,0.11873658001422882,NA,NA,NA,NA,NA
1,1679974261.15082,48912,opf_snn,40,24,423,1.7062076723582467,-0.0019636962097138166,NA,NA,NA,NA,NA
0,1679974413.88953,48912,opf,45,45,100,1.6525911902863848,0.12128186225891113,NA,NA,NA,NA,NA
1,1679974581.289889,48912,opf_snn,45,31,337,1.7999150030606141,0.02220713347196579,NA,NA,NA,NA,NA
0,1679974739.694649,48912,opf,50,50,89,1.7897903546523348,0.10624725371599197,NA,NA,NA,NA,NA
1,1679974913.100189,48912,opf_snn,50,28,370,1.768168958190763,0.02131417952477932,NA,NA,NA,NA,NA
0,1679975077.327435,67816,opf,5,5,1516,1.4455951794099382,-0.03487725555896759,NA,NA,NA,NA,NA
1,1679975207.733305,67816,opf_snn,5,5,1878,1.3674661485806199,-0.06505901366472244,NA,NA,NA,NA,NA
0,1679975340.217212,67816,opf,10,10,604,1.4853746520722417,0.026425465941429138,NA,NA,NA,NA,NA
1,1679975472.559562,67816,opf_snn,10,7,1394,1.4349053699832215,-0.06309405714273453,NA,NA,NA,NA,NA
0,1679975606.324215,67816,opf,15,15,357,1.3910657006087266,0.11780146509408951,NA,NA,NA,NA,NA
1,1679975743.131813,67816,opf_snn,15,13,778,1.5963967212128383,-0.05065082013607025,NA,NA,NA,NA,NA
0,1679975880.148897,67816,opf,20,20,263,1.3772088991613953,0.1094471663236618,NA,NA,NA,NA,NA
1,1679976019.763012,67816,opf_snn,20,20,524,1.7064080441620837,-0.025319548323750496,NA,NA,NA,NA,NA
0,1679976157.169551,67816,opf,25,25,211,1.4590727960436385,0.12245438247919083,NA,NA,NA,NA,NA
1,1679976301.916266,67816,opf_snn,25,13,776,1.5924194409023897,-0.05061550438404083,NA,NA,NA,NA,NA
0,1679976441.980996,67816,opf,30,30,174,1.4706107701037867,0.109702467918396,NA,NA,NA,NA,NA
1,1679976589.361395,67816,opf_snn,30,14,719,1.6378829195893136,-0.04981006309390068,NA,NA,NA,NA,NA
0,1679976733.384309,67816,opf,35,35,148,1.5018469933998355,0.11111121624708176,NA,NA,NA,NA,NA
1,1679976887.99866,67816,opf_snn,35,18,574,1.6462036649865088,-0.03187412768602371,NA,NA,NA,NA,NA
0,1679977037.64919,67816,opf,40,40,125,1.413542325523396,0.13649430871009827,NA,NA,NA,NA,NA
1,1679977198.205515,67816,opf_snn,40,26,414,1.6675326307584006,-0.005740854889154434,NA,NA,NA,NA,NA
0,1679977352.259663,67816,opf,45,45,104,1.580755676311521,0.14138729870319366,NA,NA,NA,NA,NA
1,1679977520.247181,67816,opf_snn,45,26,414,1.6679779657973304,-0.005315662827342749,NA,NA,NA,NA,NA
0,1679977678.903797,67816,opf,50,50,86,1.5753057101897388,0.13791045546531677,NA,NA,NA,NA,NA
1,1679977853.397455,67816,opf_snn,50,34,327,1.8202766126976693,0.01359060499817133,NA,NA,NA,NA,NA
0,1679978017.225848,69585,opf,5,5,1527,1.3840911132701503,-0.02536015585064888,NA,NA,NA,NA,NA
1,1679978148.557963,69585,opf_snn,5,5,1829,1.3646752385670224,-0.05800100043416023,NA,NA,NA,NA,NA
0,1679978277.909647,69585,opf,10,10,623,1.5132340591819888,0.03872692584991455,NA,NA,NA,NA,NA
1,1679978411.335399,69585,opf_snn,10,9,1098,1.5435402442145065,-0.053998127579689026,NA,NA,NA,NA,NA
0,1679978543.543552,69585,opf,15,15,385,1.500333631248895,0.0716952309012413,NA,NA,NA,NA,NA
1,1679978679.894366,69585,opf_snn,15,11,918,1.535656511917704,-0.031186822801828384,NA,NA,NA,NA,NA
0,1679978814.169999,69585,opf,20,20,270,1.4488982126434415,0.11885667592287064,NA,NA,NA,NA,NA
1,1679978954.024178,69585,opf_snn,20,12,843,1.6271773831402663,-0.02659362554550171,NA,NA,NA,NA,NA
0,1679979092.111906,69585,opf,25,25,203,1.5650572446072208,0.11896819621324539,NA,NA,NA,NA,NA
1,1679979236.628358,69585,opf_snn,25,21,488,1.6147811454754095,-0.011333675123751163,NA,NA,NA,NA,NA
0,1679979378.489897,69585,opf,30,30,169,1.4847516998856127,0.10531052201986313,NA,NA,NA,NA,NA
1,1679979528.095792,69585,opf_snn,30,19,535,1.623025863534348,-0.019709117710590363,NA,NA,NA,NA,NA
0,1679979672.756831,69585,opf,35,35,133,1.4068213803362377,0.11577759683132172,NA,NA,NA,NA,NA
1,1679979827.249617,69585,opf_snn,35,25,413,1.6423769919134852,0.004787018056958914,NA,NA,NA,NA,NA
0,1679979976.398065,69585,opf,40,40,108,1.4095779453707982,0.13577096164226532,NA,NA,NA,NA,NA
1,1679980137.65277,69585,opf_snn,40,25,413,1.6511169714019882,0.00631813146173954,NA,NA,NA,NA,NA
0,1679980291.86323,69585,opf,45,45,94,1.5379256513243331,0.13067477941513062,NA,NA,NA,NA,NA
1,1679980458.913592,69585,opf_snn,45,23,450,1.6614691217021105,-0.0031208903528749943,NA,NA,NA,NA,NA
0,1679980616.338714,69585,opf,50,50,80,1.557972442856328,0.13741838932037354,NA,NA,NA,NA,NA
1,1679980791.287701,69585,opf_snn,50,46,202,1.6472001960422464,0.05406976118683815,NA,NA,NA,NA,NA
